date,source,medium,campaign,uniquePageviews,bounces,timeOnPage,sessions,newUsers,pageviews,exits,sessionDuration,Inquiry,month,Impressions,Clicks
06/04/2018,MAINETODAY,DISPLAY,FY2018_Umbrella,1,1,0,1,1,1,1,0,NA,2018-06,,
06/04/2018,SJ,DISPLAY,FY2018_Umbrella,3,3,0,3,3,3,3,0,NA,2018-06,,
06/05/2018,BDN,DISPLAY,FY2018_Umbrella,7,5,26,6,4,7,6,26,NA,2018-06,,
06/05/2018,BDN,VIDEO,FY2018_Umbrella,3,3,0,3,3,3,3,0,NA,2018-06,,
06/05/2018,DBM,DISPLAY,FY2018_Umbrella,14,12,38,13,13,16,13,39,NA,2018-06,,
06/05/2018,DBM,DISPLAY,FY2018_Undergrad,16,9,103,11,10,17,11,102,NA,2018-06,,
06/05/2018,DBM,VIDEO,FY2018_Umbrella,5,5,0,5,5,5,5,0,NA,2018-06,,
06/05/2018,FACEBOOK,PAGELINK,FY2018_Degree_Completion,69,63,2267,69,53,75,69,2267,NA,2018-06,,
06/05/2018,FACEBOOK,PAGELINK,FY2018_Graduate,173,161,4151,167,113,288,167,4147,NA,2018-06,,
06/05/2018,FACEBOOK,PAGELINK,FY2018_Stonecoast,51,50,19,51,29,52,51,19,NA,2018-06,,
06/05/2018,FACEBOOK,PAGELINK,FY2018_Transfer,51,44,45,48,34,56,48,45,NA,2018-06,,
06/05/2018,FACEBOOK,PAGELINK,FY2018_Undergrad,235,225,957,233,138,246,233,956,NA,2018-06,,
06/05/2018,MAINETODAY,DISPLAY,FY2018_Degree_Completion,3,3,0,3,3,3,3,0,NA,2018-06,,
06/05/2018,MAINETODAY,DISPLAY,FY2018_Umbrella,1,1,0,1,0,1,1,0,NA,2018-06,,
06/05/2018,SJ,DISPLAY,FY2018_Umbrella,2,2,0,2,2,2,2,0,NA,2018-06,,
06/06/2018,BDN,DISPLAY,FY2018_Umbrella,4,4,0,4,3,4,4,0,NA,2018-06,,
06/06/2018,BDN,VIDEO,FY2018_Umbrella,4,4,0,4,4,4,4,0,NA,2018-06,,
06/06/2018,DBM,DISPLAY,FY2018_Umbrella,10,10,0,10,10,10,10,0,NA,2018-06,,
06/06/2018,DBM,DISPLAY,FY2018_Undergrad,3,3,0,3,3,3,3,0,NA,2018-06,,
06/06/2018,DBM,VIDEO,FY2018_Umbrella,3,3,0,3,3,3,3,0,NA,2018-06,,
06/06/2018,FACEBOOK,PAGELINK,FY2018_Degree_Completion,62,51,3497,62,46,75,62,3497,NA,2018-06,,
06/06/2018,FACEBOOK,PAGELINK,FY2018_Graduate,131,123,639,129,74,136,129,639,NA,2018-06,,
06/06/2018,FACEBOOK,PAGELINK,FY2018_Stonecoast,65,53,1023,61,38,73,61,1023,NA,2018-06,,
06/06/2018,FACEBOOK,PAGELINK,FY2018_Transfer,33,31,1196,33,20,35,33,1196,NA,2018-06,,
06/06/2018,FACEBOOK,PAGELINK,FY2018_Undergrad,258,226,7681,250,161,276,250,7680,NA,2018-06,,
06/06/2018,MAINETODAY,DISPLAY,FY2018_Degree_Completion,3,3,0,3,3,3,3,0,NA,2018-06,,
06/06/2018,MAINETODAY,DISPLAY,FY2018_Umbrella,1,1,0,1,0,1,1,0,NA,2018-06,,
06/06/2018,SJ,DISPLAY,FY2018_Umbrella,1,0,421,1,1,2,1,421,NA,2018-06,,
06/07/2018,BDN,DISPLAY,FY2018_Umbrella,8,7,24,8,5,10,8,24,NA,2018-06,,
06/07/2018,BDN,VIDEO,FY2018_Umbrella,2,2,0,2,2,2,2,0,NA,2018-06,,
06/07/2018,CENTRAL MAINE,DISPLAY,FY2018_CampusTours,22,17,510,21,15,30,21,510,NA,2018-06,,
06/07/2018,DBM,DISPLAY,FY2018_Umbrella,14,8,312,10,7,17,10,310,NA,2018-06,,
06/07/2018,DBM,DISPLAY,FY2018_Undergrad,11,9,0,11,10,13,11,0,NA,2018-06,,
06/07/2018,DBM,VIDEO,FY2018_Umbrella,2,2,0,2,1,2,2,0,NA,2018-06,,
06/07/2018,FACEBOOK,PAGELINK,FY2018_Degree_Completion,48,43,908,47,33,52,47,908,NA,2018-06,,
06/07/2018,FACEBOOK,PAGELINK,FY2018_Graduate,138,123,1958,135,84,150,135,1958,NA,2018-06,,
06/07/2018,FACEBOOK,PAGELINK,FY2018_Stonecoast,54,49,3053,54,34,59,54,3053,NA,2018-06,,
06/07/2018,FACEBOOK,PAGELINK,FY2018_Transfer,42,42,0,42,30,42,42,0,NA,2018-06,,
06/07/2018,FACEBOOK,PAGELINK,FY2018_Undergrad,231,212,1911,227,127,246,227,1910,NA,2018-06,,
06/07/2018,MAINETODAY,DISPLAY,FY2018_Degree_Completion,3,2,1381,3,3,4,3,1381,NA,2018-06,,
06/07/2018,PORTLAND PRESS,DISPLAY,FY2018_CampusTours,26,18,382,20,20,33,20,382,NA,2018-06,,
06/07/2018,SJ,DISPLAY,FY2018_Umbrella,3,3,0,3,3,3,3,0,NA,2018-06,,
06/08/2018,DBM,DISPLAY,FY2018_Umbrella,17,16,2,17,13,21,17,1,NA,2018-06,,
06/08/2018,DBM,DISPLAY,FY2018_Undergrad,8,7,0,8,8,10,8,0,NA,2018-06,,
06/08/2018,DBM,VIDEO,FY2018_Umbrella,3,3,0,3,3,3,3,0,NA,2018-06,,
06/08/2018,FACEBOOK,PAGELINK,FY2018_Degree_Completion,59,51,625,57,37,65,57,626,NA,2018-06,,
06/08/2018,FACEBOOK,PAGELINK,FY2018_Graduate,164,141,2808,157,90,177,157,2809,NA,2018-06,,
06/08/2018,FACEBOOK,PAGELINK,FY2018_Stonecoast,72,62,2217,66,44,82,66,2219,NA,2018-06,,
06/08/2018,FACEBOOK,PAGELINK,FY2018_Transfer,41,35,3450,40,26,46,40,3451,NA,2018-06,,
06/08/2018,FACEBOOK,PAGELINK,FY2018_Undergrad,281,248,5808,271,149,315,271,5809,NA,2018-06,,
06/08/2018,MAINETODAY,DISPLAY,FY2018_Degree_Completion,9,4,561,6,6,12,6,562,NA,2018-06,,
06/08/2018,MAINETODAY,DISPLAY,FY2018_Umbrella,2,2,0,2,1,2,2,0,NA,2018-06,,
06/08/2018,PANDORA,DISPLAY,FY2018_Umbrella,5,4,19,5,4,6,5,19,NA,2018-06,,
06/08/2018,PANDORA,VIDEO,FY2018_Umbrella,2,2,0,2,2,2,2,0,NA,2018-06,,
06/08/2018,SJ,DISPLAY,FY2018_Umbrella,3,3,0,3,3,3,3,0,NA,2018-06,,
06/09/2018,BDN,DISPLAY,FY2018_Umbrella,7,4,91,6,4,9,6,91,NA,2018-06,,
06/09/2018,BDN,VIDEO,FY2018_Umbrella,2,2,0,2,2,2,2,0,NA,2018-06,,
06/09/2018,DBM,DISPLAY,FY2018_Umbrella,18,16,0,18,15,21,18,0,NA,2018-06,,
06/09/2018,DBM,DISPLAY,FY2018_Undergrad,6,6,0,6,6,6,6,0,NA,2018-06,,
06/09/2018,DBM,VIDEO,FY2018_Umbrella,2,2,0,2,2,2,2,0,NA,2018-06,,
06/09/2018,FACEBOOK,PAGELINK,FY2018_Degree_Completion,68,63,1547,67,59,73,67,1548,NA,2018-06,,
06/09/2018,FACEBOOK,PAGELINK,FY2018_Graduate,138,126,536,135,90,145,135,536,NA,2018-06,,
06/09/2018,FACEBOOK,PAGELINK,FY2018_Stonecoast,71,56,1456,65,44,96,65,1455,NA,2018-06,,
06/09/2018,FACEBOOK,PAGELINK,FY2018_Transfer,37,36,1,37,32,38,37,1,NA,2018-06,,
06/09/2018,FACEBOOK,PAGELINK,FY2018_Undergrad,228,218,247,226,120,235,226,247,NA,2018-06,,
06/09/2018,MAINETODAY,DISPLAY,FY2018_Degree_Completion,2,1,654,2,2,3,2,654,NA,2018-06,,
06/09/2018,MAINETODAY,DISPLAY,FY2018_Umbrella,3,3,0,3,3,3,3,0,NA,2018-06,,
06/09/2018,PANDORA,DISPLAY,FY2018_Umbrella,54,47,86,50,49,55,50,86,NA,2018-06,,
06/09/2018,PANDORA,VIDEO,FY2018_Umbrella,8,6,79,7,6,8,7,79,NA,2018-06,,
06/09/2018,SJ,DISPLAY,FY2018_Umbrella,3,2,0,3,3,6,3,1,NA,2018-06,,
06/10/2018,BDN,DISPLAY,FY2018_Umbrella,13,13,0,13,8,13,13,0,NA,2018-06,,
06/10/2018,DBM,DISPLAY,FY2018_Umbrella,9,8,3,9,9,10,9,3,NA,2018-06,,
06/10/2018,DBM,DISPLAY,FY2018_Undergrad,9,8,0,9,9,11,9,0,NA,2018-06,,
06/10/2018,DBM,VIDEO,FY2018_Umbrella,2,2,0,2,2,2,2,0,NA,2018-06,,
06/10/2018,FACEBOOK,PAGELINK,FY2018_Degree_Completion,46,41,529,46,35,52,46,530,NA,2018-06,,
06/10/2018,FACEBOOK,PAGELINK,FY2018_Graduate,160,141,3334,153,105,173,153,3334,NA,2018-06,,
06/10/2018,FACEBOOK,PAGELINK,FY2018_Stonecoast,66,59,2245,65,32,77,65,2246,NA,2018-06,,
06/10/2018,FACEBOOK,PAGELINK,FY2018_Transfer,28,28,0,28,19,28,28,0,NA,2018-06,,
06/10/2018,FACEBOOK,PAGELINK,FY2018_Undergrad,235,213,6661,231,130,261,231,6660,NA,2018-06,,
06/10/2018,PANDORA,DISPLAY,FY2018_Umbrella,51,46,384,50,43,56,50,384,NA,2018-06,,
06/10/2018,PANDORA,VIDEO,FY2018_Umbrella,11,11,0,11,9,11,11,0,NA,2018-06,,
06/10/2018,SJ,DISPLAY,FY2018_Umbrella,4,4,0,4,4,4,4,0,NA,2018-06,,
06/11/2018,BDN,DISPLAY,FY2018_Umbrella,2,2,0,2,1,2,2,0,NA,2018-06,,
06/11/2018,DBM,DISPLAY,FY2018_Umbrella,3,3,0,3,3,3,3,0,NA,2018-06,,
06/11/2018,DBM,DISPLAY,FY2018_Undergrad,3,2,0,3,3,5,3,0,NA,2018-06,,
06/11/2018,FACEBOOK,PAGELINK,FY2017_Undergrad,1,1,0,1,0,1,1,0,NA,2018-06,,
06/11/2018,FACEBOOK,PAGELINK,FY2018_Degree_Completion,56,52,876,56,35,60,56,876,NA,2018-06,,
06/11/2018,FACEBOOK,PAGELINK,FY2018_Graduate,147,124,3185,131,89,164,131,3188,NA,2018-06,,
06/11/2018,FACEBOOK,PAGELINK,FY2018_Stonecoast,69,59,2216,67,37,81,67,2216,NA,2018-06,,
06/11/2018,FACEBOOK,PAGELINK,FY2018_Transfer,41,39,22,41,25,44,41,22,NA,2018-06,,
06/11/2018,FACEBOOK,PAGELINK,FY2018_Undergrad,217,195,757,211,112,233,211,759,NA,2018-06,,
06/11/2018,MAINETODAY,DISPLAY,FY2018_Degree_Completion,1,1,0,1,1,1,1,0,NA,2018-06,,
06/11/2018,PANDORA,DISPLAY,FY2018_Umbrella,71,55,2175,65,52,86,65,2174,NA,2018-06,,
06/11/2018,PANDORA,VIDEO,FY2018_Umbrella,14,10,730,14,11,24,14,732,NA,2018-06,,
06/11/2018,SJ,DISPLAY,FY2018_Umbrella,5,5,0,5,5,5,5,0,NA,2018-06,,
06/12/2018,BDN,DISPLAY,FY2018_Umbrella,6,6,0,6,5,6,6,0,NA,2018-06,,
06/12/2018,BDN,VIDEO,FY2018_Umbrella,2,2,0,2,2,2,2,0,NA,2018-06,,
06/12/2018,CENTRAL MAINE,DISPLAY,FY2018_CampusTours,4,0,124,1,0,7,1,124,NA,2018-06,,
06/12/2018,DBM,DISPLAY,FY2018_Umbrella,8,8,0,8,8,8,8,0,NA,2018-06,,
06/12/2018,DBM,DISPLAY,FY2018_Undergrad,9,8,76,9,9,10,9,76,NA,2018-06,,
06/12/2018,DBM,VIDEO,FY2018_Umbrella,3,3,0,3,3,3,3,0,NA,2018-06,,
06/12/2018,FACEBOOK,PAGELINK,FY2018_Degree_Completion,72,68,63,72,61,76,72,63,NA,2018-06,,
06/12/2018,FACEBOOK,PAGELINK,FY2018_Graduate,134,131,141,134,86,137,134,141,NA,2018-06,,
06/12/2018,FACEBOOK,PAGELINK,FY2018_Stonecoast,51,45,156,49,31,62,49,156,NA,2018-06,,
06/12/2018,FACEBOOK,PAGELINK,FY2018_Transfer,31,31,0,31,22,31,31,0,NA,2018-06,,
06/12/2018,FACEBOOK,PAGELINK,FY2018_Undergrad,211,191,1983,206,118,227,206,1982,NA,2018-06,,
06/12/2018,MAINETODAY,DISPLAY,FY2018_Degree_Completion,10,8,1163,10,8,13,10,1163,NA,2018-06,,
06/12/2018,MAINETODAY,DISPLAY,FY2018_Umbrella,1,1,0,1,1,1,1,0,NA,2018-06,,
06/12/2018,PANDORA,DISPLAY,FY2018_Umbrella,64,54,2086,59,48,76,59,2087,NA,2018-06,,
06/12/2018,PANDORA,VIDEO,FY2018_Umbrella,16,13,114,15,11,17,15,114,NA,2018-06,,
06/12/2018,PORTLAND PRESS,DISPLAY,FY2018_CampusTours,5,0,36,1,0,6,1,36,NA,2018-06,,
06/12/2018,SJ,DISPLAY,FY2018_Umbrella,2,2,0,2,2,2,2,0,NA,2018-06,,
06/13/2018,BDN,DISPLAY,FY2018_Umbrella,9,7,94,8,4,13,8,93,NA,2018-06,,
06/13/2018,BDN,VIDEO,FY2018_Umbrella,2,2,0,2,2,2,2,0,NA,2018-06,,
06/13/2018,DBM,DISPLAY,FY2018_Umbrella,9,9,0,9,9,9,9,0,NA,2018-06,,
06/13/2018,DBM,DISPLAY,FY2018_Undergrad,14,13,0,14,13,15,14,0,NA,2018-06,,
06/13/2018,DBM,VIDEO,FY2018_Umbrella,4,4,0,4,3,4,4,0,NA,2018-06,,
06/13/2018,FACEBOOK,PAGELINK,FY2018_Degree_Completion,66,65,131,66,44,67,66,131,NA,2018-06,,
06/13/2018,FACEBOOK,PAGELINK,FY2018_Graduate,161,145,3144,156,98,171,156,3144,NA,2018-06,,
06/13/2018,FACEBOOK,PAGELINK,FY2018_Stonecoast,49,47,0,49,30,52,49,0,NA,2018-06,,
06/13/2018,FACEBOOK,PAGELINK,FY2018_Transfer,31,30,1886,31,21,33,31,1887,NA,2018-06,,
06/13/2018,FACEBOOK,PAGELINK,FY2018_Undergrad,221,204,2642,220,120,242,220,2641,NA,2018-06,,
06/13/2018,MAINETODAY,DISPLAY,FY2018_Degree_Completion,6,6,0,6,5,6,6,0,NA,2018-06,,
06/13/2018,MAINETODAY,DISPLAY,FY2018_Umbrella,2,2,0,2,1,2,2,0,NA,2018-06,,
06/13/2018,PANDORA,DISPLAY,FY2018_Umbrella,58,49,913,54,45,66,54,913,NA,2018-06,,
06/13/2018,PANDORA,VIDEO,FY2018_Umbrella,7,7,0,7,6,7,7,0,NA,2018-06,,
06/13/2018,PORTLAND PRESS,DISPLAY,FY2018_CampusTours,5,0,479,1,0,8,1,479,NA,2018-06,,
06/13/2018,SJ,DISPLAY,FY2018_Umbrella,3,3,0,3,3,3,3,0,NA,2018-06,,
06/14/2018,BDN,DISPLAY,FY2018_Umbrella,3,3,0,3,2,3,3,0,NA,2018-06,,
06/14/2018,BDN,VIDEO,FY2018_Umbrella,18,14,26,18,16,22,18,26,NA,2018-06,,
06/14/2018,DBM,DISPLAY,FY2018_Umbrella,7,7,0,7,7,7,7,0,NA,2018-06,,
06/14/2018,DBM,DISPLAY,FY2018_Undergrad,7,6,0,7,7,9,7,0,NA,2018-06,,
06/14/2018,DBM,VIDEO,FY2018_Umbrella,2,2,0,2,2,2,2,0,NA,2018-06,,
06/14/2018,FACEBOOK,PAGELINK,FY2018_Degree_Completion,49,42,4067,49,39,57,49,4067,NA,2018-06,,
06/14/2018,FACEBOOK,PAGELINK,FY2018_Graduate,121,111,652,121,87,131,121,652,NA,2018-06,,
06/14/2018,FACEBOOK,PAGELINK,FY2018_Stonecoast,55,49,150,54,35,59,54,150,NA,2018-06,,
06/14/2018,FACEBOOK,PAGELINK,FY2018_Transfer,35,32,1133,35,24,40,35,1134,NA,2018-06,,
06/14/2018,FACEBOOK,PAGELINK,FY2018_Undergrad,224,208,3999,221,108,238,221,4000,NA,2018-06,,
06/14/2018,MAINETODAY,DISPLAY,FY2018_Degree_Completion,1,0,18,1,1,2,1,18,NA,2018-06,,
06/14/2018,MAINETODAY,DISPLAY,FY2018_Umbrella,2,1,60,2,2,5,2,61,NA,2018-06,,
06/14/2018,PANDORA,DISPLAY,FY2018_Umbrella,34,27,584,31,22,38,31,584,NA,2018-06,,
06/14/2018,PANDORA,VIDEO,FY2018_Umbrella,6,6,0,6,4,6,6,0,NA,2018-06,,
06/14/2018,SJ,DISPLAY,FY2018_Umbrella,5,4,2,5,4,12,5,3,NA,2018-06,,
06/15/2018,BDN,DISPLAY,FY2018_Umbrella,4,3,160,4,3,6,4,160,NA,2018-06,,
06/15/2018,BDN,VIDEO,FY2018_Umbrella,6,6,0,6,5,6,6,0,NA,2018-06,,
06/15/2018,DBM,DISPLAY,FY2018_Umbrella,16,11,478,16,11,18,16,535,NA,2018-06,,
06/15/2018,DBM,DISPLAY,FY2018_Undergrad,9,9,0,9,9,9,9,0,NA,2018-06,,
06/15/2018,DBM,VIDEO,FY2018_Umbrella,1,1,0,1,1,1,1,0,NA,2018-06,,
06/15/2018,FACEBOOK,PAGELINK,FY2018_Degree_Completion,46,41,1760,46,36,53,46,1761,NA,2018-06,,
06/15/2018,FACEBOOK,PAGELINK,FY2018_Graduate,122,110,1874,120,76,131,120,1874,NA,2018-06,,
06/15/2018,FACEBOOK,PAGELINK,FY2018_Stonecoast,46,41,38,45,26,50,45,38,NA,2018-06,,
06/15/2018,FACEBOOK,PAGELINK,FY2018_Transfer,43,38,894,41,27,46,41,895,NA,2018-06,,
06/15/2018,FACEBOOK,PAGELINK,FY2018_Undergrad,209,201,561,208,120,223,208,561,NA,2018-06,,
06/15/2018,MAINETODAY,DISPLAY,FY2018_Degree_Completion,3,3,0,3,2,3,3,0,NA,2018-06,,
06/15/2018,MAINETODAY,DISPLAY,FY2018_Umbrella,5,1,214,2,2,6,2,215,NA,2018-06,,
06/15/2018,PANDORA,DISPLAY,FY2018_Umbrella,12,12,0,12,9,12,12,0,NA,2018-06,,
06/15/2018,PANDORA,VIDEO,FY2018_Umbrella,10,10,0,10,8,10,10,0,NA,2018-06,,
06/15/2018,SJ,DISPLAY,FY2018_Umbrella,5,5,0,5,5,5,5,0,NA,2018-06,,
06/16/2018,BDN,DISPLAY,FY2018_Umbrella,8,4,672,7,5,14,7,672,NA,2018-06,,
06/16/2018,BDN,VIDEO,FY2018_Umbrella,4,2,11,4,4,6,4,11,NA,2018-06,,
06/16/2018,DBM,DISPLAY,FY2018_Umbrella,16,8,872,14,8,17,14,872,NA,2018-06,,
06/16/2018,DBM,DISPLAY,FY2018_Undergrad,28,2,3966,3,3,35,3,3966,NA,2018-06,,
06/16/2018,DBM,VIDEO,FY2018_Umbrella,6,5,4,6,3,7,6,4,NA,2018-06,,
06/16/2018,FACEBOOK,PAGELINK,FY2018_Degree_Completion,48,43,356,47,37,59,47,357,NA,2018-06,,
06/16/2018,FACEBOOK,PAGELINK,FY2018_Graduate,131,125,233,129,86,136,129,233,NA,2018-06,,
06/16/2018,FACEBOOK,PAGELINK,FY2018_Stonecoast,54,46,306,50,33,61,50,307,NA,2018-06,,
06/16/2018,FACEBOOK,PAGELINK,FY2018_Transfer,29,29,0,29,19,29,29,0,NA,2018-06,,
06/16/2018,FACEBOOK,PAGELINK,FY2018_Undergrad,243,216,2313,233,126,263,233,2315,NA,2018-06,,
06/16/2018,MAINETODAY,DISPLAY,FY2018_Degree_Completion,5,5,0,5,5,5,5,0,NA,2018-06,,
06/16/2018,PANDORA,DISPLAY,FY2018_Umbrella,20,16,1446,18,13,24,18,1448,NA,2018-06,,
06/16/2018,PANDORA,VIDEO,FY2018_Umbrella,6,4,14,5,3,6,5,14,NA,2018-06,,
06/16/2018,SJ,DISPLAY,FY2018_Umbrella,4,4,0,4,4,4,4,0,NA,2018-06,,
06/17/2018,BDN,DISPLAY,FY2018_Umbrella,12,4,541,8,7,55,8,543,NA,2018-06,,
06/17/2018,BDN,VIDEO,FY2018_Umbrella,4,3,7,4,4,5,4,7,NA,2018-06,,
06/17/2018,DBM,DISPLAY,FY2018_Umbrella,14,11,1244,14,10,15,14,1245,NA,2018-06,,
06/17/2018,DBM,DISPLAY,FY2018_Undergrad,3,3,0,3,3,3,3,0,NA,2018-06,,
06/17/2018,DBM,VIDEO,FY2018_Umbrella,2,2,0,2,2,2,2,0,NA,2018-06,,
06/17/2018,FACEBOOK,PAGELINK,FY2018_Degree_Completion,38,31,1753,38,28,46,38,1753,NA,2018-06,,
06/17/2018,FACEBOOK,PAGELINK,FY2018_Graduate,139,127,1714,136,90,147,136,1714,NA,2018-06,,
06/17/2018,FACEBOOK,PAGELINK,FY2018_Stonecoast,53,48,138,52,33,57,52,138,NA,2018-06,,
06/17/2018,FACEBOOK,PAGELINK,FY2018_Transfer,24,21,26,24,19,28,24,26,NA,2018-06,,
06/17/2018,FACEBOOK,PAGELINK,FY2018_Undergrad,200,183,2354,195,102,216,195,2353,NA,2018-06,,
06/17/2018,MAINETODAY,DISPLAY,FY2018_Degree_Completion,4,4,0,4,4,4,4,0,NA,2018-06,,
06/17/2018,MAINETODAY,DISPLAY,FY2018_Umbrella,2,2,0,2,2,2,2,0,NA,2018-06,,
06/17/2018,PANDORA,DISPLAY,FY2018_Umbrella,21,17,546,20,15,33,20,544,NA,2018-06,,
06/17/2018,PANDORA,VIDEO,FY2018_Umbrella,4,4,0,4,4,4,4,0,NA,2018-06,,
06/17/2018,SJ,DISPLAY,FY2018_Umbrella,6,6,0,6,4,6,6,0,NA,2018-06,,
06/18/2018,BDN,DISPLAY,FY2018_Umbrella,6,3,971,5,5,13,5,973,NA,2018-06,,
06/18/2018,BDN,VIDEO,FY2018_Umbrella,6,5,1,6,6,7,6,1,NA,2018-06,,
06/18/2018,DBM,DISPLAY,FY2018_Umbrella,16,11,1527,16,12,17,16,1527,NA,2018-06,,
06/18/2018,DBM,DISPLAY,FY2018_Undergrad,10,10,0,10,10,10,10,0,NA,2018-06,,
06/18/2018,DBM,VIDEO,FY2018_Umbrella,8,3,75,4,4,8,4,76,NA,2018-06,,
06/18/2018,FACEBOOK,PAGELINK,FY2018_Degree_Completion,52,49,409,51,39,56,51,409,NA,2018-06,,
06/18/2018,FACEBOOK,PAGELINK,FY2018_Graduate,128,114,2332,122,87,135,122,2332,NA,2018-06,,
06/18/2018,FACEBOOK,PAGELINK,FY2018_Stonecoast,74,62,6344,72,41,97,72,6344,NA,2018-06,,
06/18/2018,FACEBOOK,PAGELINK,FY2018_Transfer,33,31,11,33,25,35,33,11,NA,2018-06,,
06/18/2018,FACEBOOK,PAGELINK,FY2018_Undergrad,201,180,1565,196,102,216,196,1565,NA,2018-06,,
06/18/2018,MAINETODAY,DISPLAY,FY2018_Degree_Completion,4,4,0,4,3,4,4,0,NA,2018-06,,
06/18/2018,PANDORA,DISPLAY,FY2018_Umbrella,19,17,323,19,15,21,19,323,NA,2018-06,,
06/18/2018,PANDORA,VIDEO,FY2018_Umbrella,11,11,0,11,8,11,11,0,NA,2018-06,,
06/18/2018,SJ,DISPLAY,FY2018_Umbrella,3,3,0,3,3,3,3,0,NA,2018-06,,
06/19/2018,BDN,DISPLAY,FY2018_Umbrella,7,6,35,7,6,8,7,35,NA,2018-06,,
06/19/2018,BDN,VIDEO,FY2018_Umbrella,6,5,0,6,6,7,6,0,NA,2018-06,,
06/19/2018,DBM,DISPLAY,FY2018_Umbrella,8,6,14,8,6,8,8,14,NA,2018-06,,
06/19/2018,DBM,DISPLAY,FY2018_Undergrad,4,4,0,4,4,4,4,0,NA,2018-06,,
06/19/2018,DBM,VIDEO,FY2018_Umbrella,5,5,0,5,5,5,5,0,NA,2018-06,,
06/19/2018,FACEBOOK,PAGELINK,FY2018_Degree_Completion,40,36,299,40,33,46,40,300,NA,2018-06,,
06/19/2018,FACEBOOK,PAGELINK,FY2018_Graduate,122,112,921,119,86,130,119,920,NA,2018-06,,
06/19/2018,FACEBOOK,PAGELINK,FY2018_Stonecoast,48,43,398,48,23,53,48,398,NA,2018-06,,
06/19/2018,FACEBOOK,PAGELINK,FY2018_Transfer,36,29,190,32,20,39,32,189,NA,2018-06,,
06/19/2018,FACEBOOK,PAGELINK,FY2018_Undergrad,198,163,4649,179,93,220,179,4651,NA,2018-06,,
06/19/2018,MAINETODAY,DISPLAY,FY2018_Degree_Completion,4,3,21,4,4,5,4,21,NA,2018-06,,
06/19/2018,PANDORA,DISPLAY,FY2018_Umbrella,15,12,60,13,9,17,13,59,NA,2018-06,,
06/19/2018,PANDORA,VIDEO,FY2018_Umbrella,8,7,1147,8,5,10,8,1148,NA,2018-06,,
06/19/2018,SJ,DISPLAY,FY2018_Umbrella,8,6,41,8,5,10,8,41,NA,2018-06,,
06/20/2018,BDN,DISPLAY,FY2018_Umbrella,7,7,0,7,3,7,7,0,NA,2018-06,,
06/20/2018,BDN,VIDEO,FY2018_Umbrella,11,7,28,10,10,13,10,28,NA,2018-06,,
06/20/2018,DBM,DISPLAY,FY2018_Umbrella,15,8,1784,13,8,22,13,1786,NA,2018-06,,
06/20/2018,DBM,DISPLAY,FY2018_Undergrad,10,9,32,10,10,11,10,32,NA,2018-06,,
06/20/2018,DBM,VIDEO,FY2018_Umbrella,2,2,0,2,1,2,2,0,NA,2018-06,,
06/20/2018,FACEBOOK,PAGELINK,FY2018_Degree_Completion,66,44,4518,58,49,84,58,4519,NA,2018-06,,
06/20/2018,FACEBOOK,PAGELINK,FY2018_Graduate,123,106,1332,117,74,138,117,1332,NA,2018-06,,
06/20/2018,FACEBOOK,PAGELINK,FY2018_Stonecoast,77,64,3141,72,37,86,72,3140,NA,2018-06,,
06/20/2018,FACEBOOK,PAGELINK,FY2018_Transfer,28,25,1327,27,19,29,27,1327,NA,2018-06,,
06/20/2018,FACEBOOK,PAGELINK,FY2018_Undergrad,217,199,6468,212,101,239,212,6466,NA,2018-06,,
06/20/2018,MAINETODAY,DISPLAY,FY2018_Degree_Completion,1,1,0,1,1,1,1,0,NA,2018-06,,
06/20/2018,PANDORA,DISPLAY,FY2018_Umbrella,16,16,0,16,12,16,16,0,NA,2018-06,,
06/20/2018,PANDORA,VIDEO,FY2018_Umbrella,1,1,0,1,1,1,1,0,NA,2018-06,,
06/20/2018,SJ,DISPLAY,FY2018_Umbrella,4,4,0,4,4,4,4,0,NA,2018-06,,
06/21/2018,BDN,DISPLAY,FY2018_Umbrella,4,4,0,4,4,4,4,0,NA,2018-06,,
06/21/2018,BDN,VIDEO,FY2018_Umbrella,2,1,6,2,2,3,2,6,NA,2018-06,,
06/21/2018,DBM,DISPLAY,FY2018_Umbrella,10,6,66,10,7,11,10,66,NA,2018-06,,
06/21/2018,DBM,DISPLAY,FY2018_Undergrad,6,6,0,6,6,6,6,0,NA,2018-06,,
06/21/2018,DBM,VIDEO,FY2018_Umbrella,2,2,0,2,1,2,2,0,NA,2018-06,,
06/21/2018,FACEBOOK,PAGELINK,FY2018_Degree_Completion,61,53,1311,60,45,88,60,1311,NA,2018-06,,
06/21/2018,FACEBOOK,PAGELINK,FY2018_Graduate,122,110,1510,118,74,131,118,1510,NA,2018-06,,
06/21/2018,FACEBOOK,PAGELINK,FY2018_Stonecoast,73,61,568,68,34,80,68,570,NA,2018-06,,
06/21/2018,FACEBOOK,PAGELINK,FY2018_Transfer,25,20,3535,23,16,31,23,3536,NA,2018-06,,
06/21/2018,FACEBOOK,PAGELINK,FY2018_Undergrad,247,228,1531,245,131,266,245,1530,NA,2018-06,,
06/21/2018,MAINETODAY,DISPLAY,FY2018_Degree_Completion,3,3,0,3,2,3,3,0,NA,2018-06,,
06/21/2018,PANDORA,DISPLAY,FY2018_Umbrella,12,10,80,11,8,12,11,80,NA,2018-06,,
