Date,landingPagePath,source,medium,Ad,campaign,region,city,uniquePageviews,bounces,timeOnPage,sessions,newUsers,pageviews,exits,sessionDuration
1/14/2019,/visit?fbclid=IwAR3heSw7OyO33wps2Do2VQvtGJABkoA5Mbu-dCTmmVmuBMqLHlMS8TxVVtQ,FB/IG,LINKAD,FA20_ER_FB_VID_HS_UG_D_1,FY2020_Undergrad,New York,New York,1,1,0,1,1,1,1,0
1/14/2019,/visit?fbclid=IwAR3MRfbGlT9VlvIKcq4llF8HeN7790SPOloo_vAmiEwMkcJqzho_FL7IC_U,FB/IG,REFERRAL,(NOT SET),(not set),California,Los Angeles,1,1,0,1,1,1,1,0
1/14/2019,/visit?fbclid=IwAR3YM3PBq0nVUwYK2gTJJBHjr2EYRUk2OCJa1kPQ0Jzq3sEmuTPGjkiiM6Q,FB/IG,LINKAD,FA20_ER_FB_DISP_HS_UG_S_2,FY2020_Undergrad,New York,New York,1,1,0,1,1,1,1,0
1/14/2019,/visit?pp=0&epik=dj0yJnU9aEpIRTRZVUZ2QjhWMklZT0V0ZnR1aDNHUkl0enpUNUgmbj1VMWFTbmlQbHNtN3VwSTJrVmFRbmFnJnQ9QUFBQUFGdzlQQjQ,PINTEREST,TRAFFICPIN,FA20_ER_PIN_DISP_HS_UG_S_4,FY2019_Undergrad,Maine,Ellsworth,1,1,0,1,1,1,1,0
1/14/2019,/visit?pp=0&epik=dj0yJnU9bG5WR2dZSjNXdG9yR21jdVFWTEhPZFRKZ3RvU3hxeGgmbj1CcU1PdWxDcnJyNkV4VHhxNFBLSUxBJnQ9QUFBQUFGdzlNYUU,PINTEREST,TRAFFICPIN,FA20_ER_PIN_DISP_HS_UG_S_5,FY2019_Undergrad,New Hampshire,Wolfeboro,1,1,0,1,1,1,1,0
1/14/2019,/visit?pp=0&epik=dj0yJnU9M0dVUnd6bXdNUTdNRWdYeFZfOEh1XzRoMVJjYUg3cDkmbj14MER1QzZsTXJUSDVlTl9yOE4xOFZnJnQ9QUFBQUFGdzlNazg,PINTEREST,TRAFFICPIN,FA20_ER_PIN_DISP_HS_UG_S_4,FY2019_Undergrad,Maine,Bucksport,2,0,15,1,1,3,1,14
1/14/2019,/visit?pp=0&epik=dj0yJnU9Ujd5MUxnUHVMenl2QURfTklEM0ZTemgzNjlVT1F5U3Ambj1ZZWo4Slh1UGxQNGVRRWpDaXJQdzVnJnQ9QUFBQUFGdzlMbGc,PINTEREST,TRAFFICPIN,FA20_ER_PIN_DISP_HS_UG_S_1,FY2019_Undergrad,Maine,(not set),1,1,0,1,1,1,1,0
1/15/2019,/visit,GOOGLE,ORGANIC,(NOT SET),(not set),Maine,Gorham,2,0,757,1,0,2,1,757
1/15/2019,/visit,GOOGLE,ORGANIC,(NOT SET),(not set),Maine,Mechanic Falls,3,0,3,1,0,3,1,3
1/15/2019,/visit,GOOGLE,ORGANIC,(NOT SET),(not set),Maine,York,2,1,1091,2,0,3,2,1091
1/15/2019,/visit,YAHOO,ORGANIC,(NOT SET),(not set),New Jersey,Jersey City,4,0,85,1,0,5,1,85
1/15/2019,/visit?fbclid=IwAR0qypE8U9qqTn3DdMsvSXMcznxGw_TFQO477K7uIYEz1uAhFoG7LMHcjQY,FB/IG,LINKAD,FA20_ER_FB_DISP_HS_UG_S_3,FY2020_Undergrad,New York,New York,1,1,0,1,1,1,1,0
1/15/2019,/visit?fbclid=IwAR2mdE0xewRcDbRB7g1GpQGAX8iPy8-XsZH8L2md_pp5HPecGBNb-2rv16c,FB/IG,LINKAD,FA20_ER_FB_DISP_HS_UG_S_3,FY2020_Undergrad,New York,New York,1,1,0,1,1,1,1,0
1/15/2019,/visit?fbclid=IwAR3G8vImbAyG92j2xrtiF9x6HCF12U1tMxVl6WhWFsQfwyC--cOh3-t9h6Q,FB/IG,CAROUSEL,FA20_ER_FB_CAR_HS_UG_I_1,FY2020_UnderGrad,New York,New York,1,1,0,1,1,1,1,0
1/15/2019,/visit?pp=0&epik=dj0yJnU9dGplTXFzS2tvT09GSnNhNElpUHY3c2ZZMS1XUWRhNFYmbj1KTXhRd19ybDlDeVZmRU9VZm9ieHd3JnQ9QUFBQUFGdy1pRGc,PINTEREST,TRAFFICPIN,FA20_ER_PIN_DISP_HS_UG_S_1,FY2019_Undergrad,Maine,Augusta,5,1,604,2,1,8,2,604
1/15/2019,/visit?pp=0&epik=dj0yJnU9VlRTaXFoOExKNVZ2a2k4cUVFMDZpWi13c2l6OXYwZW0mbj1xVFFSbTExZy1aaTV6bkVDM2Y2d09RJnQ9QUFBQUFGdy1mNFk,PINTEREST,TRAFFICPIN,FA20_ER_PIN_DISP_HS_UG_S_3,FY2019_Undergrad,Maine,Sanford,1,1,0,1,0,1,1,0
1/15/2019,/visit?pp=0&epik=dj0yJnU9YTdRZTc3Rmg3QjFZcWRNOURNY2JIUDdTQjZVTjVQZ0Imbj1JVDZTMENicmhhX1MtV0M2VllKNm9RJnQ9QUFBQUFGdy1mSEk,PINTEREST,TRAFFICPIN,FA20_ER_PIN_DISP_HS_UG_S_1,FY2019_Undergrad,Maine,Portland,1,1,0,1,1,1,1,0
1/16/2019,/visit,DIRECT,(NONE),(NOT SET),(not set),Maine,Wells,2,2,0,2,0,2,2,0
1/16/2019,/visit,FB/IG,LINKAD,FA20_ER_FB_DISP_HS_UG_S_2,FY2020_Undergrad,Maine,Old Orchard Beach,1,1,0,1,1,1,1,0
1/16/2019,/visit,FB/IG,LINKAD,FA20_ER_FB_DISP_HS_UG_S_2,FY2020_Undergrad,Maine,Waterville,1,1,0,1,1,1,1,0
1/16/2019,/visit,GOOGLE,CPC,UNDERGRADUATE DEGREE PROGRAMS,FY2019_Undergrad,Maine,Buxton,1,1,0,1,0,1,1,0
1/16/2019,/visit,GOOGLE,ORGANIC,(NOT SET),(not set),Massachusetts,Boston,1,1,0,1,0,1,1,0
1/16/2019,/visit,GOOGLE,ORGANIC,(NOT SET),(not set),Massachusetts,Millbury,4,0,67,1,0,6,1,66
1/16/2019,/visit,FB/IG,LINKAD,FA20_ER_IG_VID_HS_UG_D_3,FY2020_Undergrad,Maine,Pittsfield,1,1,0,1,1,1,1,0
1/16/2019,/visit,FB/IG,REFERRAL,(NOT SET),(not set),Maine,Augusta,1,1,0,1,1,1,1,0
1/16/2019,/visit?fbclid=IwAR01MZA3rJN7urH0L1e-R-501sNVpakymjUNYwucNwr4cm2RpLNnBiKXPQ4,FB/IG,LINKAD,FA20_ER_IG_DISP_HS_UG_S_2,FY2020_Undergrad,New York,New York,1,1,0,1,1,1,1,0
1/16/2019,/visit?fbclid=IwAR0b-YRplq1MqxSfMsUomN2OW1guPLKFjoQYusL0YsomADl7ywzChZ5jjkY,FB/IG,LINKAD,FA20_ER_IG_DISP_HS_UG_S_2,FY2020_Undergrad,New York,New York,1,1,0,1,1,1,1,0
1/16/2019,/visit?fbclid=IwAR0eSsaqmBRAukbzmSNoDbO-lED-yldaXwZBMf4sJaKT_GmyjCE-zqnmzEQ,FB/IG,LINKAD,"""FA20_ER_IG_DISP_HS_UG_S_1 """,FY2020_Undergrad,New York,New York,1,1,0,1,1,1,1,0
1/16/2019,/visit?fbclid=IwAR0FdkXNXbhBCRIrVa9HmWSR2AyMHO_pzS0mZ5OJUxch3KPAtNpuLYHfTRs,FB/IG,LINKAD,FA20_ER_IG_VID_HS_UG_D_3,FY2020_Undergrad,New York,New York,1,1,0,1,1,1,1,0
1/16/2019,/visit?fbclid=IwAR0HyOoEfhoDHNUpcqyBf7uJP4aJEVxVNjMjKhiH5Ljepysy2ziTyjisMwI,FB/IG,LINKAD,FA20_ER_IG_VID_HS_UG_D_4,FY2020_Undergrad,New York,New York,1,1,0,1,1,1,1,0
1/16/2019,/visit?fbclid=IwAR0MQfFdpdmgz5f8UWSFc5plqomGAd9XqvZv3NzfSGkmPUfzDwDBpBz8bQQ,FB/IG,LINKAD,FA20_ER_IG_VID_HS_UG_D_4,FY2020_Undergrad,California,(not set),1,1,0,1,1,1,1,0
1/16/2019,/visit?fbclid=IwAR0njRWI2u153VYjao08Guzbct4RjAywtPW_taa175EMRYptEaMMqPbFT30,FB/IG,LINKAD,FA20_ER_IG_DISP_HS_UG_S_3,FY2020_Undergrad,California,Anaheim,1,1,0,1,1,1,1,0
1/16/2019,/visit?fbclid=IwAR0tkZOty2yKhdpZL4iWATk2_9DqKrWtgTw4WL0ptKKKVlzJZP7kTPh5LWc,FB/IG,CAROUSEL,FA20_ER_IG_CAR_HS_UG_I_1,FY2020_UnderGrad,New York,New York,1,1,0,1,1,1,1,0
1/16/2019,/visit?fbclid=IwAR0Uax0D3AvfVgC4ZqP3FAkEtS6Gi3WU0p0ErCkQ806w3u8J4Y4qgE0z8hY,FB/IG,LINKAD,"""FA20_ER_IG_DISP_HS_UG_S_1",FY2020_Undergrad,New York,New York,1,1,0,1,1,1,1,0
1/16/2019,/visit?fbclid=IwAR0vg3GaaiCz2Eth3j-SyU7GW8w1dXeg5d5Qbl1RP2QaDkEzwozFNzvA9VM,FB/IG,LINKAD,"""FA20_ER_IG_DISP_HS_UG_S_1 """,FY2020_Undergrad,California,(not set),1,1,0,1,1,1,1,0
1/16/2019,/visit?fbclid=IwAR0Yyn-Xbc6-zwUblLtKpsComDFLOXsKg7P6DPWV2A2Mwb-etqQXQjXIeOc,FB/IG,LINKAD,FA20_ER_IG_DISP_HS_UG_S_3,FY2020_Undergrad,(not set),(not set),1,1,0,1,1,1,1,0
1/16/2019,/visit?fbclid=IwAR118q02sVFBlSV2lYTJrUjagCZUBuXwDUd6RTFtOoK4YPtxbAhrET6DvFM,FB/IG,CAROUSEL,FA20_ER_IG_CAR_HS_UG_I_2,FY2020_UnderGrad,California,(not set),1,1,0,1,1,1,1,0
1/16/2019,/visit?fbclid=IwAR12vV53Ikoqt7ODxY23PSDVVd5kjT5jinTxWdzd3x6_0CXaMHEtXG7Lgys,FB/IG,LINKAD,FA20_ER_IG_DISP_HS_UG_S_1,FY2020_Undergrad,New York,New York,1,1,0,1,1,1,1,0
1/16/2019,/visit?fbclid=IwAR1EbFeySBc-IaIn3Gx0-9znzRgbX3CLuGDuvRJtlMc1Cj7-U6jI6rqgTxA,(NOT SET),LINKAD,FA20_ER_IG_DISP_HS_UG_S_2,FY2020_Undergrad,California,San Francisco,1,1,0,1,1,1,1,0
1/16/2019,/visit?fbclid=IwAR1L7byV5YQ5AklOGruruh4VTIKFB8iyesVov2KHh1siwfgq7Ukg0O3GQM8,FB/IG,LINKAD,FA20_ER_IG_DISP_HS_UG_S_2,FY2020_Undergrad,California,Anaheim,1,1,0,1,1,1,1,0
1/16/2019,/visit?fbclid=IwAR1OguPWnH_YIEtXAFBhYFOXJQTXfR7x7-TcQeYhh7Gn0X6aH224L7uJWeU,FB/IG,LINKAD,FA20_ER_IG_DISP_HS_UG_S_2,FY2020_Undergrad,New York,New York,1,1,0,1,1,1,1,0
1/16/2019,/visit?fbclid=IwAR1Om8ExbdMtrQ3vYpwCkjt9tI_GMwGtEyt-4qaJuEE2tOCJM_1N_x5FPME,FB/IG,IGSTORIES,FA20_ER_IG_VID_HS_UG_D_1,FY2020_Undergrad,California,Anaheim,1,1,0,1,1,1,1,0
1/16/2019,/visit?fbclid=IwAR1owYYyWlm1GilXUTT4r5vR7aJElZ7qmrqtiXqGaH13h0gOU9R6GxM2vCM,FB/IG,CAROUSEL,FA20_ER_IG_CAR_HS_UG_I_1,FY2020_UnderGrad,California,Anaheim,1,1,0,1,1,1,1,0
1/16/2019,/visit?fbclid=IwAR1PDQa_lG5g5isQGwnWZa6ElOYqtq4ntpEc0_D56oKnI6D-4H75sPIMLes,(NOT SET),LINKAD,FA20_ER_IG_DISP_HS_UG_S_2,FY2020_Undergrad,California,(not set),1,1,0,1,1,1,1,0
1/16/2019,/visit?fbclid=IwAR1rNgQ2gcPgfzby6UTjsQy2K3BUXmc_uEFwgEZbooUkcM6qGwDWIws6aXM,FB/IG,LINKAD,FA20_ER_IG_DISP_HS_UG_S_2,FY2020_Undergrad,Maine,Lewiston,1,1,0,1,0,1,1,0
1/16/2019,/visit?fbclid=IwAR1zDA84HooXGVKjhkw8IlLH3HD8fWfPGclzEv9iaSJWHSELIzBcAJToGUQ,FB/IG,LINKAD,FA20_ER_IG_DISP_HS_UG_S_1,FY2020_Undergrad,New York,New York,1,1,0,1,1,1,1,0
1/16/2019,/visit?fbclid=IwAR21POuxQSRju_mv8xUmrMI0UrYdPuIWKCWBuwE5sho7oYUsH0O_ac9LjuQ,FB/IG,IGSTORIES,FA20_ER_IG_VID_HS_UG_D_1,FY2020_Undergrad,California,(not set),1,1,0,1,1,1,1,0
1/16/2019,/visit?fbclid=IwAR230YBTTRIDN42PMhyeVOOFdYFHlInVLI7SSjCqwcvNNablCAoA_QLr-18,FB/IG,LINKAD,FA20_ER_IG_VID_HS_UG_D_3,FY2020_Undergrad,California,Anaheim,1,1,0,1,1,1,1,0
1/16/2019,/visit?fbclid=IwAR23ISOalzoNDvtz32oJ6m6IustiIlji-KIc_fPQVnJziGVV4ZSgSxlgOns,FB/IG,CAROUSEL,FA20_ER_IG_CAR_HS_UG_I_2,FY2020_UnderGrad,New York,New York,1,1,0,1,1,1,1,0
1/16/2019,/visit?fbclid=IwAR2A18prLnCdio1k8x9B4oPlrxzjSDh6Xa_6qfy6sUU_wlwwklAxU6Icwd4,FB/IG,LINKAD,FA20_ER_FB_DISP_HS_UG_S_2,FY2020_Undergrad,California,Anaheim,1,1,0,1,1,1,1,0
1/16/2019,/visit?fbclid=IwAR2GkSG9T9m9rBmZ_dVEPPb5mMoj_D1mkLo8j2rc6umw8c_kNB_Q8hApj_A,FB/IG,LINKAD,FA20_ER_IG_DISP_HS_UG_S_1,FY2020_Undergrad,New York,New York,1,1,0,1,1,1,1,0
1/16/2019,/visit?fbclid=IwAR2IB-CPDCmPjhZdtbqMQIzstj1tDKE727a0bNSrQKAm0yu6ODv4Gveqgrw,FB/IG,LINKAD,FA20_ER_IG_VID_HS_UG_D_3,FY2020_Undergrad,New York,New York,1,1,0,1,1,1,1,0
1/16/2019,/visit?fbclid=IwAR2MB_88WYviwevz9_7n_nFQHaSDYh3hjtHd6EahiUWbTDj48xGZTo6ckds,FB/IG,CAROUSEL,FA20_ER_IG_CAR_HS_UG_I_1,FY2020_UnderGrad,California,Anaheim,1,1,0,1,1,1,1,0
1/16/2019,/visit?fbclid=IwAR2PgtwmyoKW_yXAMuDOM4NKWrYtANwChuTeijxnDvFp6h9UqNwKqi7mWkY,FB/IG,LINKAD,FA20_ER_IG_DISP_HS_UG_S_2,FY2020_Undergrad,New York,New York,1,1,0,1,1,1,1,0
1/16/2019,/visit?fbclid=IwAR2w-TWtym49yCQu99pMq5acfCdjS4znnJ2aRypD7bGUL3B9d3cFF_62Tc0,FB/IG,LINKAD,FA20_ER_IG_DISP_HS_UG_S_1,FY2020_Undergrad,New York,New York,1,1,0,1,1,1,1,0
1/16/2019,/visit?fbclid=IwAR30dnNPIOwRwgzl8selIwIA2jYDdiw1vSJG6OJGiJdir_ldNeWw9zp8L-o,FB/IG,CAROUSEL,FA20_ER_IG_CAR_HS_UG_I_2,FY2020_UnderGrad,New York,New York,1,1,0,1,1,1,1,0
1/16/2019,/visit?fbclid=IwAR34sc-V_GnMOtKN7jXzSmogGPaW2gaI1fuY1ii7McIBSPTKY5bvQ4bwl20,FB/IG,LINKAD,FA20_ER_FB_VID_HS_UG_D_2,FY2020_Undergrad,California,Anaheim,1,1,0,1,1,1,1,0
1/16/2019,/visit?fbclid=IwAR3cLrSxPVs_S9W79Pytcrrj7_uXHUEO2usHbuxZvmgju1AVX91e8QtSwDw,FB/IG,LINKAD,"""FA20_ER_IG_DISP_HS_UG_S_1",FY2020_Undergrad,California,(not set),1,1,0,1,1,1,1,0
1/16/2019,/visit?fbclid=IwAR3EbawimpsivkhnkTpVOH7YQJpd-YG0hazITKOMb_aos2kSlyt1jSgVU10,FB/IG,CAROUSEL,FA20_ER_IG_CAR_HS_UG_I_2,FY2020_UnderGrad,New York,New York,1,1,0,1,1,1,1,0
1/16/2019,/visit?fbclid=IwAR3g8w51WWfGEflG73N8UsxVi7b18VtSIpII2h5eYIYTFjJ7lrCgGj-RxS8,FB/IG,LINKAD,FA20_ER_IG_DISP_HS_UG_S_3,FY2020_Undergrad,California,Anaheim,1,1,0,1,1,1,1,0
1/16/2019,/visit?fbclid=IwAR3GsopL-ERMI_yFVYRyNg_iLlXStTkn8CivcFf3aPPbJSgGY60e-0au61Q,FB/IG,LINKAD,FA20_ER_IG_DISP_HS_UG_S_3,FY2020_Undergrad,New York,New York,1,1,0,1,1,1,1,0
1/16/2019,/visit?fbclid=IwAR3HsfPbLMYv6jKM359Lezmz7ha1xcVd5k7TrTNH4IYOR2Crd3hnxoXZY2Q,FB/IG,LINKAD,FA20_ER_FB_VID_HS_UG_D_2,FY2020_Undergrad,California,Anaheim,1,1,0,1,1,1,1,0
1/16/2019,/visit?fbclid=IwAR3IMCY8DWL16-p7PG88G2zHM0kBizfZhdHofmHeYKo1K_ZsLGZj93REtHo,FB/IG,CAROUSEL,FA20_ER_IG_CAR_HS_UG_I_1,FY2020_UnderGrad,New York,New York,1,1,0,1,1,1,1,0
1/16/2019,/visit?fbclid=IwAR3m6Xm3eJNXkTEWn2e2kr1ph8nxDUSy8P7eMb6ifi1jvJgHfKgeDXv1wv8,FB/IG,IGSTORIES,FA20_ER_IG_VID_HS_UG_D_1,FY2020_Undergrad,(not set),(not set),1,1,0,1,1,1,1,0
1/16/2019,/visit?fbclid=IwAR3RhzB-YBhJHp6QxRw3gnnFGxHyc8dRJ52ujEXUyz4frbAiu1NwFXCpVfE,FB/IG,LINKAD,FA20_ER_IG_VID_HS_UG_D_3,FY2020_Undergrad,California,Anaheim,1,1,0,1,1,1,1,0
1/16/2019,/visit?fbclid=IwAR3tNcwOSAryBXGMyGFRo93CVrwu6skgj2STtUFVSmExsVybylZlxAT-788,FB/IG,LINKAD,FA20_ER_IG_DISP_HS_UG_S_2,FY2020_Undergrad,California,(not set),1,1,0,1,1,1,1,0
1/16/2019,/visit?fbclid=IwAR3wB9RjcL-IXqS5rIr7CLdLRly-aIIgLuGBq_hDydh7bI4jK6uNch_yppU,FB/IG,LINKAD,FA20_ER_IG_VID_HS_UG_D_4,FY2020_Undergrad,California,Anaheim,1,1,0,1,1,1,1,0
1/16/2019,/visit?fbclid=IwAR3wCoy7aNsi36i3B3mRTeJ3w43Bz6QShHUXzj8Md_S7s2nfSo7TkzzrN-c,FB/IG,LINKAD,FA20_ER_IG_VID_HS_UG_D_4,FY2020_Undergrad,New York,New York,1,1,0,1,1,1,1,0
1/16/2019,/visit?pp=0&epik=dj0yJnU9OHVIcG9rSDRBMW9pbmRwQTNBNTBxOVhZUGVBNVBlUnUmbj15R1YyR0swZDJBTERwWFo4azZIN3hRJnQ9QUFBQUFGd196ekE,PINTEREST,TRAFFICPIN,FA20_ER_PIN_DISP_HS_UG_S_1,FY2019_Undergrad,Maine,Standish,1,1,0,1,1,1,1,0
1/16/2019,/visit?pp=0&epik=dj0yJnU9SVlVN0l4VnNFQmtEaHlXRWNldFlTb29iWU85SWNkdkQmbj1XMGZYcGZ3OUJ4S0VHdGVsUHZSUDBBJnQ9QUFBQUFGd18wSUE,PINTEREST,TRAFFICPIN,FA20_ER_PIN_DISP_HS_UG_S_5,FY2019_Undergrad,Maine,Buxton,1,1,0,1,0,1,1,0
1/16/2019,/visit?pp=0&epik=dj0yJnU9TG9uWWtwbEg3UFQ4UlpETjVlRzBOXzBjdEgyOV9YRnEmbj13bkpCcmlpdTFXZUxyQkRhZGZGRHp3JnQ9QUFBQUFGd18yVUU,PINTEREST,TRAFFICPIN,FA20_ER_PIN_DISP_HS_UG_S_4,FY2019_Undergrad,Maine,Portland,2,2,0,2,1,2,2,0
1/16/2019,/visit?pp=0&epik=dj0yJnU9UDBVUzcyalYwdkJxNDRUMXVTZ1FIQkdxUFo4Mm9zelkmbj1MNE56UDNlQy1hd1BnT2lwM3RUcU1RJnQ9QUFBQUFGd19ObzQ,PINTEREST,TRAFFICPIN,FA20_ER_PIN_DISP_HS_UG_S_2,FY2019_Undergrad,Maine,Buxton,1,1,0,1,1,1,1,0
1/16/2019,/visit?pp=0&epik=dj0yJnU9UkNHREREWFFsMFJXOXJ2aldDQU1lNHZPeUpSYURJQW8mbj1Yd3RvQzVHWWswYmNNNzVEdnhMZG1BJnQ9QUFBQUFGd196OE0,PINTEREST,TRAFFICPIN,FA20_ER_PIN_DISP_HS_UG_S_1,FY2019_Undergrad,Maine,Fort Kent,1,1,0,1,1,1,1,0
1/16/2019,/visit?pp=0&epik=dj0yJnU9UzhUZGVfXzN4OGxpZVBxeFNiYW9SS3hmYnZuNmJYYUImbj1NWEJxdjBNc0VGcWNqcFd0QkJHT0pnJnQ9QUFBQUFGdy05R0U,PINTEREST,TRAFFICPIN,FA20_ER_PIN_DISP_HS_UG_S_1,FY2019_Undergrad,Maine,York,1,1,0,1,1,1,1,0
1/17/2019,/about/visit-usm,GOOGLE,ORGANIC,(NOT SET),(not set),New York,New York,14,0,385,1,1,19,1,385
1/17/2019,/engineering/visit-pratt-and-whitney,BING,ORGANIC,(NOT SET),(not set),Eskisehir Province,Eskisehir,1,1,0,1,1,1,1,0
1/17/2019,/international/visiting-scholars,GOOGLE,ORGANIC,(NOT SET),(not set),Guangdong,Guangzhou,1,1,0,1,0,1,1,0
1/17/2019,/visit,DIRECT,(NONE),(NOT SET),(not set),Maine,Brunswick,2,0,2,1,0,2,1,2
1/17/2019,/visit,DIRECT,(NONE),(NOT SET),(not set),Maine,Wells,6,4,4656,6,0,11,6,4656
1/17/2019,/visit,FB/IG,CAROUSEL,FA20_ER_FB_CAR_HS_UG_I_1,FY2020_UnderGrad,Maine,Dexter,1,1,0,1,0,1,1,0
1/17/2019,/visit,FB/IG,LINKAD,FA20_ER_FB_DISP_HS_UG_S_2,FY2020_Undergrad,Maine,(not set),1,1,0,1,1,1,1,0
1/17/2019,/visit,FB/IG,LINKAD,FA20_ER_FB_DISP_HS_UG_S_2,FY2020_Undergrad,Maine,Biddeford,1,1,0,1,1,1,1,0
1/17/2019,/visit,FB/IG,LINKAD,FA20_ER_FB_DISP_HS_UG_S_2,FY2020_Undergrad,Maine,Buxton,1,1,0,1,1,1,1,0
1/17/2019,/visit,FB/IG,LINKAD,FA20_ER_FB_DISP_HS_UG_S_2,FY2020_Undergrad,Massachusetts,Boston,1,1,0,1,0,1,1,0
1/17/2019,/visit,FB/IG,LINKAD,FA20_ER_FB_VID_HS_UG_D_2,FY2020_Undergrad,Maine,Orono,1,1,0,1,1,1,1,0
1/17/2019,/visit,GOOGLE,ORGANIC,(NOT SET),(not set),Maine,Gorham,1,1,0,1,0,1,1,0
1/17/2019,/visit,GOOGLE,ORGANIC,(NOT SET),(not set),Maine,Portland,1,1,0,1,0,1,1,0
1/17/2019,/visit,GOOGLE,ORGANIC,(NOT SET),(not set),New York,New York,3,0,52,1,0,8,1,53
1/17/2019,/visit,FB/IG,REFERRAL,(NOT SET),(not set),New Jersey,Washington Township,2,0,42,1,0,2,1,42
1/17/2019,/visit?pp=0&epik=dj0yJnU9c3dVNDlxWC1iemZORzJJblJLbVFIYmlLTHJqUkpDX2gmbj0xU0VISXdKdVlDeEM3dU44UWpKTHBRJnQ9QUFBQUFGeEJKbUU,PINTEREST,TRAFFICPIN,FA20_ER_PIN_DISP_HS_UG_S_1,FY2019_Undergrad,Maine,Leeds,1,1,0,1,1,1,1,0
1/17/2019,/visit?pp=0&epik=dj0yJnU9UkVzTndMdTl3RHdIWkNXNXd5VGFTX3lvSUZMajV0amImbj1JYWxybEotSWlVQ0RLNXk5bkIzbC1BJnQ9QUFBQUFGeEJHNnM,PINTEREST,TRAFFICPIN,FA20_ER_PIN_DISP_HS_UG_S_2,FY2019_Undergrad,Maine,Farmington,1,1,0,1,1,1,1,0
1/17/2019,/visit?pp=0&epik=dj0yJnU9VkFvRTRJWTVRNHdXb0NSTXJ6bVZPMzBYbEhsbnVhaXQmbj12WTVqdWt4MjBXeHJuN09Mc3NzRXpnJnQ9QUFBQUFGeEJMVjA,PINTEREST,TRAFFICPIN,FA20_ER_PIN_DISP_HS_UG_S_1,FY2019_Undergrad,Maine,(not set),1,1,0,1,1,1,1,0
1/18/2019,/visit,FB/IG,LINKAD,FA20_ER_FB_DISP_HS_UG_S_1,FY2020_Undergrad,Maine,York,1,1,0,1,1,1,1,0
1/18/2019,/visit,FB/IG,LINKAD,FA20_ER_FB_DISP_HS_UG_S_2,FY2020_Undergrad,Maine,(not set),1,1,0,1,1,1,1,0
1/18/2019,/visit,FB/IG,LINKAD,FA20_ER_FB_DISP_HS_UG_S_2,FY2020_Undergrad,Maine,Sanford,1,1,0,1,1,1,1,0
1/18/2019,/visit,FB/IG,LINKAD,FA20_ER_FB_DISP_HS_UG_S_2,FY2020_Undergrad,Maine,Westbrook,1,1,0,1,1,1,1,0
1/18/2019,/visit,FB/IG,LINKAD,FA20_ER_FB_VID_HS_UG_D_1,FY2020_Undergrad,Maine,Alfred,1,1,0,1,1,1,1,0
1/18/2019,/visit,FB/IG,LINKAD,FA20_ER_FB_VID_HS_UG_D_2,FY2020_Undergrad,Maine,Augusta,1,1,0,1,1,1,1,0
1/18/2019,/visit,FB/IG,LINKAD,FA20_ER_IG_DISP_HS_UG_S_2,FY2020_Undergrad,Maine,Ellsworth,1,1,0,1,1,1,1,0
1/18/2019,/visit,FB/IG,LINKAD,FA20_ER_IG_VID_HS_UG_D_4,FY2020_Undergrad,Maine,Portland,1,1,0,1,1,1,1,0
1/18/2019,/visit?pp=0&epik=dj0yJnU9aTlMTlR0SnpmLWx4QVBYTHR3QUJCU05XRTlMekFWeDAmbj1XM1lhbTMwbWFUV3JZdU1Mcm1JS3lnJnQ9QUFBQUFGeENkYm8,PINTEREST,TRAFFICPIN,FA20_ER_PIN_DISP_HS_UG_S_1,FY2019_Undergrad,Maine,Hampden,1,1,0,1,1,1,1,0
1/18/2019,/visit?pp=0&epik=dj0yJnU9NENSeFhDdjBnREJMc2FRb0w4RldpbXJCSXlfaWJMTlEmbj03S0dvYmh0SzZQUDJia19uZDVUWVdnJnQ9QUFBQUFGeENlT2s,PINTEREST,TRAFFICPIN,FA20_ER_PIN_DISP_HS_UG_S_1,FY2019_Undergrad,Maine,Bar Harbor,1,1,0,1,1,1,1,0
1/18/2019,/visit?pp=0&epik=dj0yJnU9UVJRcHlyb2I4SjJHMzV5bl9uNHphRTk3dnNMV09MR0Mmbj04SGJVOGpfNUZrdjNKQ2pMVlpFeDB3JnQ9QUFBQUFGeEJvalU,PINTEREST,TRAFFICPIN,FA20_ER_PIN_DISP_HS_UG_S_1,FY2019_Undergrad,Maine,Falmouth,1,1,0,1,1,1,1,0
1/19/2019,/music/visiting-artist-dr-john-kratus-contemporary-musicking-residency-and-music-education-symposium,ASK,ORGANIC,(NOT SET),(not set),New York,Brighton,1,1,0,1,1,1,1,0
1/19/2019,/visit,FB/IG,CAROUSEL,FA20_ER_FB_CAR_HS_UG_I_2,FY2020_UnderGrad,Maine,Waterville,1,1,0,1,1,1,1,0
1/19/2019,/visit,FB/IG,CAROUSEL,FA20_ER_FB_CAR_HS_UG_I_2,FY2020_UnderGrad,New York,Jamestown,1,1,0,1,1,1,1,0
1/19/2019,/visit,FB/IG,LINKAD,FA20_ER_FB_DISP_HS_UG_S_2,FY2020_Undergrad,Massachusetts,Boston,1,1,0,1,0,1,1,0
1/19/2019,/visit,FB/IG,LINKAD,FA20_ER_FB_VID_HS_UG_D_2,FY2020_Undergrad,Maine,Augusta,1,1,0,1,1,1,1,0
