Date,landingPagePath,source,medium,Ad,campaign,region,city,uniquePageviews,bounces,timeOnPage,sessions,newUsers,pageviews,exits,sessionDuration
04/17/2019,/office-of-admissions/new-england-regional-tuition-program,FB,DISP,FA20_BR_FB_DISP_TL_UG_S_2,FY2019_SpringTravel,Rhode Island,Providence,1,1,0,1,1,1,1,0
04/17/2019,/office-of-admissions/new-england-regional-tuition-program,FB,DISP,FA20_BR_FB_DISP_TL_UG_S_4,FY2019_SpringTravel,Massachusetts,Boston,1,1,0,1,1,1,1,0
04/17/2019,/office-of-admissions/new-england-regional-tuition-program,FB,DISP,FA20_BR_FB_DISP_TL_UG_S_5,FY2019_SpringTravel,Louisiana,New Orleans,1,1,0,1,1,1,1,0
04/17/2019,/office-of-admissions/new-england-regional-tuition-program,FB,DISP,FA20_BR_FB_DISP_TL_UG_S_5,FY2019_SpringTravel,Massachusetts,Westfield,2,0,53,1,1,2,1,53
04/17/2019,/office-of-admissions/new-england-regional-tuition-program,FB,DISP,FA20_BR_FB_DISP_TL_UG_S_5,FY2019_SpringTravel,New York,New York,3,0,314,1,1,9,1,315
04/17/2019,/office-of-admissions/new-england-regional-tuition-program,FB,VID,FA20_BR_FB_VID_TL_UG_D_2,FY2019_SpringTravel,Connecticut,Hartford,1,1,0,1,1,1,1,0
04/17/2019,/office-of-admissions/new-england-regional-tuition-program,FB,VID,FA20_BR_FB_VID_TL_UG_D_2,FY2019_SpringTravel,Massachusetts,Boston,1,1,0,1,1,1,1,0
04/17/2019,/office-of-admissions/new-england-regional-tuition-program,FB,VID,FA20_BR_FB_VID_TL_UG_D_2,FY2019_SpringTravel,Massachusetts,Easton,1,1,0,1,1,1,1,0
04/17/2019,/office-of-admissions/new-england-regional-tuition-program,FB,VID,FA20_BR_FB_VID_TL_UG_D_2,FY2019_SpringTravel,New Hampshire,Manchester,1,1,0,1,1,1,1,0
04/17/2019,/office-of-admissions/new-england-regional-tuition-program,FB,VID,FA20_BR_FB_VID_TL_UG_D_2,FY2019_SpringTravel,New Hampshire,Newmarket,1,1,0,1,1,1,1,0
04/17/2019,/office-of-admissions/new-england-regional-tuition-program,FB,VID,FA20_BR_FB_VID_TL_UG_D_2,FY2019_SpringTravel,Rhode Island,Providence,2,2,0,2,2,2,2,0
04/17/2019,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Massachusetts,Peabody,2,0,47,1,1,3,1,47
04/17/2019,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Massachusetts,Worcester,1,1,0,1,1,1,1,0
04/17/2019,/office-of-admissions/new-england-regional-tuition-program,IG,VID,FA20_BR_IG_VID_TL_UG_D_3,FY2019_SpringTravel,Rhode Island,Providence,1,1,0,1,1,1,1,0
04/17/2019,/office-of-admissions/new-england-regional-tuition-program,IG,DISP,FA20_BR_IG_DISP_TL_UG_S_2,FY2019_SpringTravel,Massachusetts,Whitman,1,1,0,1,1,1,1,0
04/17/2019,/office-of-admissions/new-england-regional-tuition-program?fbclid=IwAR1lym8Yx6BmYUe_22ipaa8dig8LvT4iSZjLSu_bbmwhUnB_PSL9tahmL4U,FB,DISP,FA20_BR_FB_DISP_TL_UG_S_2,FY2019_SpringTravel,New Hampshire,Dover,1,1,0,1,1,1,1,0
04/17/2019,/office-of-admissions/new-england-regional-tuition-program?fbclid=IwAR1rzIevdGf4FhdTBCN6z8g8RZ7-Q79tS0DDiBXQsSmW5hcQMipYG7krMvM,FB,DISP,FA20_BR_FB_DISP_TL_UG_S_4,FY2019_SpringTravel,California,(not set),1,1,0,1,1,1,1,0
04/17/2019,/office-of-admissions/new-england-regional-tuition-program?fbclid=IwAR2xr31LzmvIa3v4fHveQyC-5QTq8H67AW-CNga4gdclCrPCK57gkk71Lrs,FB,DISP,FA20_BR_IG_DISP_TL_UG_S_5,FY2019_SpringTravel,California,Menlo Park,1,1,0,1,1,1,1,0
04/18/2019,/office-of-admissions/new-england-regional-tuition-program,CM,EMAIL,FY19 NATIONAL COLLEGE FAIR - APRIL 18 EMAIL CID_34C421C8682FEBCA4E50053E8F45A518,FY19 National College Fair - April 18 Email,New York,New York,1,1,0,1,1,1,1,0
04/18/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_1,FY2019_SpringTravel,Kansas,Coffeyville,1,1,0,1,1,1,1,0
04/18/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_3,FY2019_SpringTravel,Massachusetts,Milford,1,1,0,1,1,1,1,0
04/18/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_3,FY2019_SpringTravel,New Hampshire,Nashua,1,1,0,1,0,1,1,0
04/18/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_3,FY2019_SpringTravel,Rhode Island,Providence,1,1,0,1,1,1,1,0
04/18/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_4,FY2019_SpringTravel,(not set),(not set),1,1,0,1,1,1,1,0
04/18/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_4,FY2019_SpringTravel,District of Columbia,Washington,2,2,0,2,2,2,2,0
04/18/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_4,FY2019_SpringTravel,Kansas,Coffeyville,1,1,0,1,1,1,1,0
04/18/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_4,FY2019_SpringTravel,Massachusetts,Boston,1,1,0,1,1,1,1,0
04/18/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_4,FY2019_SpringTravel,Massachusetts,Brockton,1,1,0,1,1,1,1,0
04/18/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_4,FY2019_SpringTravel,Massachusetts,Milford,1,1,0,1,1,1,1,0
04/18/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_5,FY2019_SpringTravel,Connecticut,Milford,1,1,0,1,0,1,1,0
04/18/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_5,FY2019_SpringTravel,District of Columbia,Washington,3,1,0,3,3,5,3,0
04/18/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_5,FY2019_SpringTravel,Kansas,Coffeyville,1,1,0,1,1,1,1,0
04/18/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_5,FY2019_SpringTravel,Massachusetts,Boston,3,3,0,3,3,3,3,0
04/18/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_5,FY2019_SpringTravel,Massachusetts,Tewksbury,1,1,0,1,1,1,1,0
04/18/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_6,FY2019_SpringTravel,Massachusetts,Ashland,1,1,0,1,1,1,1,0
04/18/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_7,FY2019_SpringTravel,District of Columbia,Washington,1,1,0,1,1,1,1,0
04/18/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_8,FY2019_SpringTravel,Kansas,Coffeyville,1,0,0,1,1,2,1,0
04/18/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_8,FY2019_SpringTravel,Massachusetts,Barnstable,1,1,0,1,1,1,1,0
04/18/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_8,FY2019_SpringTravel,Massachusetts,Boston,1,1,0,1,1,1,1,0
04/18/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_8,FY2019_SpringTravel,Massachusetts,New Bedford,1,1,0,1,1,1,1,0
04/18/2019,/office-of-admissions/new-england-regional-tuition-program,FB,CAROUSEL,FA20_BR_FB_CAR_TL_UG_I_2,FY2019_SpringTravel,Massachusetts,Medford,2,2,0,2,1,2,2,0
04/18/2019,/office-of-admissions/new-england-regional-tuition-program,FB,CAROUSEL,FA20_BR_FB_CAR_TL_UG_I_2,FY2019_SpringTravel,Rhode Island,Providence,1,1,0,1,0,1,1,0
04/18/2019,/office-of-admissions/new-england-regional-tuition-program,FB,CAROUSEL,FA20_BR_IG_CAR_TL_UG_I_1,FY2019_SpringTravel,Maryland,Salisbury,1,1,0,1,1,1,1,0
04/18/2019,/office-of-admissions/new-england-regional-tuition-program,FB,DISP,FA20_BR_FB_DISP_TL_UG_S_1,FY2019_SpringTravel,Massachusetts,North Reading,1,1,0,1,1,1,1,0
04/18/2019,/office-of-admissions/new-england-regional-tuition-program,FB,DISP,FA20_BR_FB_DISP_TL_UG_S_2,FY2019_SpringTravel,Massachusetts,Boston,2,2,0,2,1,2,2,0
04/18/2019,/office-of-admissions/new-england-regional-tuition-program,FB,DISP,FA20_BR_FB_DISP_TL_UG_S_3,FY2019_SpringTravel,England,London,1,1,0,1,1,1,1,0
04/18/2019,/office-of-admissions/new-england-regional-tuition-program,FB,DISP,FA20_BR_FB_DISP_TL_UG_S_3,FY2019_SpringTravel,Massachusetts,Petersham,1,1,0,1,1,1,1,0
04/18/2019,/office-of-admissions/new-england-regional-tuition-program,FB,DISP,FA20_BR_FB_DISP_TL_UG_S_5,FY2019_SpringTravel,Vermont,Colchester,1,1,0,1,1,1,1,0
04/18/2019,/office-of-admissions/new-england-regional-tuition-program,FB,VID,FA20_BR_FB_VID_TL_UG_D_1,FY2019_SpringTravel,Massachusetts,Boston,1,1,0,1,1,1,1,0
04/18/2019,/office-of-admissions/new-england-regional-tuition-program,FB,VID,FA20_BR_FB_VID_TL_UG_D_2,FY2019_SpringTravel,Florida,Clermont,1,1,0,1,1,1,1,0
04/18/2019,/office-of-admissions/new-england-regional-tuition-program,FB,VID,FA20_BR_FB_VID_TL_UG_D_2,FY2019_SpringTravel,New Hampshire,Nashua,1,1,0,1,1,1,1,0
04/18/2019,/office-of-admissions/new-england-regional-tuition-program,FB,VID,FA20_BR_FB_VID_TL_UG_D_2,FY2019_SpringTravel,Rhode Island,Cranston,1,1,0,1,1,1,1,0
04/18/2019,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),(not set),(not set),1,1,0,1,1,1,1,0
04/18/2019,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Connecticut,Hartford,1,1,0,1,1,1,1,0
04/18/2019,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Maine,Augusta,1,0,981,1,1,2,1,981
04/18/2019,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Punjab,Ludhiana,1,1,0,1,1,1,1,0
04/18/2019,/office-of-admissions/new-england-regional-tuition-program,IG,VID,FA20_BR_IG_VID_TL_UG_D_3,FY2019_SpringTravel,Connecticut,Salisbury,2,2,0,2,1,2,2,0
04/18/2019,/office-of-admissions/new-england-regional-tuition-program,IG,VID,FA20_BR_IG_VID_TL_UG_D_3,FY2019_SpringTravel,Georgia,Atlanta,1,1,0,1,1,1,1,0
04/18/2019,/office-of-admissions/new-england-regional-tuition-program,IG,DISP,FA20_BR_IG_DISP_TL_UG_S_2,FY2019_SpringTravel,Maine,Westbrook,1,1,0,1,1,1,1,0
04/18/2019,/office-of-admissions/new-england-regional-tuition-program,IG,DISP,FA20_BR_IG_DISP_TL_UG_S_2,FY2019_SpringTravel,Massachusetts,Franklin,1,1,0,1,1,1,1,0
04/18/2019,/office-of-admissions/new-england-regional-tuition-program,IG,DISP,FA20_BR_IG_DISP_TL_UG_S_4,FY2019_SpringTravel,Massachusetts,Milford,1,1,0,1,1,1,1,0
04/18/2019,/office-of-admissions/new-england-regional-tuition-program?fbclid=IwAR3BpGIO9P0Y9Coz3e3v-byPQDq5veIoI1FdnGqZkDY4Wuh8r8BgcNEuadY,FB,DISP,FA20_BR_FB_DISP_TL_UG_S_2,FY2019_SpringTravel,Rajasthan,Jaipur,1,1,0,1,1,1,1,0
04/18/2019,/office-of-admissions/new-england-regional-tuition-program?fbclid=IwAR3ZFI7QzF7MKqdNAjl6zap66ldT0GWsNO0lliEwlerVvJBTJs5BIk0q0zQ,FB,CAROUSEL,FA20_BR_IG_CAR_TL_UG_I_1,FY2019_SpringTravel,Rajasthan,Jaipur,1,1,0,1,1,1,1,0
04/18/2019,/track/clk?imp=228a5385-8b3d-4e71-9728-3328f25f1370&ag=h3z30yy&sfe=eef9238&sig=3A5sC6gmmTLu1GerOIXuF1UAFXd2kj_WFlSFeCOThRY.&crid=73hbce21&cf=732215&fq=0&td_s=com.pic.mycamera&rcats=&mcat=&mste=&mfld=4&mssi=&mfsi=hz1r63nhay&sv=rubicon&uhow=97&agsa=&rgco=United States&rgre=Massachusetts&rgme=506&rgci=Malden&rgz=02148&dt=Mobile&osf=Android&os=Android80&br=WebView&svpid=20050&rlangs=es&mlang=&did=&rcxt=InApp&tmpc=6.5&vrtd=&osi=&osv=&daid=faf70af6-e010-4f76-b16b-8ee08dfa01d6&dnr=0&vpb=&c=OAA.&dur=CicKDWNoYXJnZS1hbGwtMTgiFgju__________8BEgljcm9zc3dpc2UKHQoHNWlid2NmOBCHDCIPCLf42GwSCGRhMTdmYWN0CjgKHmNoYXJnZS1hbGxHcmFwZXNob3RCcmFuZFNhZmV0eSIWCPb__________wESCWdyYXBlc2hvdBCHDA..&crrelr=&npt=&svscid=mobile-app&mk=Samsung&mdl=SM-G960U&car=509&ipl=1214352&ict=Unknown&r=https://usm.maine.edu/office-of-admissions/new-england-regional-tuition-program?utm_source=DBM,(DIRECT),(NONE),(NOT SET),(not set),Massachusetts,Boston,1,1,0,1,1,1,1,0
04/19/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_1,FY2019_SpringTravel,Kansas,Coffeyville,4,4,0,4,4,4,4,0
04/19/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_2,FY2019_SpringTravel,Virginia,Reston,1,1,0,1,1,1,1,0
04/19/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_4,FY2019_SpringTravel,Massachusetts,Boston,3,3,0,3,3,3,3,0
04/19/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_4,FY2019_SpringTravel,Massachusetts,Malden,1,1,0,1,1,1,1,0
04/19/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_5,FY2019_SpringTravel,Connecticut,Hamden,1,1,0,1,1,1,1,0
04/19/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_5,FY2019_SpringTravel,Connecticut,New Milford,1,1,0,1,1,1,1,0
04/19/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_5,FY2019_SpringTravel,District of Columbia,Washington,1,1,0,1,1,1,1,0
04/19/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_5,FY2019_SpringTravel,Kansas,Coffeyville,1,1,0,1,1,1,1,0
04/19/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_5,FY2019_SpringTravel,Massachusetts,Boston,5,4,0,5,4,6,5,0
04/19/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_5,FY2019_SpringTravel,Massachusetts,West Springfield,1,1,0,1,0,1,1,0
04/19/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_5,FY2019_SpringTravel,New Hampshire,Exeter,1,1,0,1,1,1,1,0
04/19/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_6,FY2019_SpringTravel,Kansas,Coffeyville,2,2,0,2,2,2,2,0
04/19/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_6,FY2019_SpringTravel,Maryland,California,1,0,3,1,1,2,1,3
04/19/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_6,FY2019_SpringTravel,New Hampshire,Belmont,1,1,0,1,1,1,1,0
04/19/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_6,FY2019_SpringTravel,South Carolina,Dillon,1,1,0,1,1,1,1,0
04/19/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_8,FY2019_SpringTravel,Kansas,Coffeyville,6,6,0,6,6,6,6,0
04/19/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_8,FY2019_SpringTravel,Maryland,California,1,1,0,1,1,1,1,0
04/19/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_8,FY2019_SpringTravel,Massachusetts,Boston,2,0,1250,1,1,3,1,1250
04/19/2019,/office-of-admissions/new-england-regional-tuition-program,FB,CAROUSEL,FA20_BR_FB_CAR_TL_UG_I_2,FY2019_SpringTravel,New Hampshire,Concord,1,0,20,1,0,2,1,20
04/19/2019,/office-of-admissions/new-england-regional-tuition-program,FB,DISP,FA20_BR_FB_DISP_TL_UG_S_2,FY2019_SpringTravel,New Hampshire,Concord,1,1,0,1,1,1,1,0
04/19/2019,/office-of-admissions/new-england-regional-tuition-program,FB,DISP,FA20_BR_FB_DISP_TL_UG_S_4,FY2019_SpringTravel,Connecticut,New Milford,1,1,0,1,0,1,1,0
04/19/2019,/office-of-admissions/new-england-regional-tuition-program,FB,DISP,FA20_BR_FB_DISP_TL_UG_S_5,FY2019_SpringTravel,Santiago Province,(not set),1,1,0,1,1,1,1,0
04/19/2019,/office-of-admissions/new-england-regional-tuition-program,FB,DISP,FA20_BR_FB_DISP_TL_UG_S_5,FY2019_SpringTravel,Virginia,Ashburn,1,1,0,1,1,1,1,0
04/19/2019,/office-of-admissions/new-england-regional-tuition-program,FB,VID,FA20_BR_FB_VID_TL_UG_D_1,FY2019_SpringTravel,Rhode Island,Providence,1,1,0,1,1,1,1,0
04/19/2019,/office-of-admissions/new-england-regional-tuition-program,FB,VID,FA20_BR_FB_VID_TL_UG_D_2,FY2019_SpringTravel,Massachusetts,Chelsea,1,1,0,1,1,1,1,0
04/19/2019,/office-of-admissions/new-england-regional-tuition-program,FB,VID,FA20_BR_FB_VID_TL_UG_D_2,FY2019_SpringTravel,Rhode Island,Cranston,1,1,0,1,1,1,1,0
04/19/2019,/office-of-admissions/new-england-regional-tuition-program,FB,VID,FA20_BR_FB_VID_TL_UG_D_2,FY2019_SpringTravel,Vermont,Bennington,1,1,0,1,1,1,1,0
04/19/2019,/office-of-admissions/new-england-regional-tuition-program,IG,VID,FA20_BR_IG_VID_TL_UG_D_3,FY2019_SpringTravel,Massachusetts,Hopkinton,2,1,3,2,2,3,2,3
04/19/2019,/office-of-admissions/new-england-regional-tuition-program,IG,VID,FA20_BR_IG_VID_TL_UG_D_3,FY2019_SpringTravel,Massachusetts,Tewksbury,1,1,0,1,1,1,1,0
04/19/2019,/office-of-admissions/new-england-regional-tuition-program,IG,VID,FA20_BR_IG_VID_TL_UG_D_3,FY2019_SpringTravel,New York,New York,1,1,0,1,1,1,1,0
04/19/2019,/office-of-admissions/new-england-regional-tuition-program,IG,DISP,FA20_BR_IG_DISP_TL_UG_S_1,FY2019_SpringTravel,Massachusetts,Haverhill,6,0,66,2,2,8,2,67
04/19/2019,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,REFERRAL,(NOT SET),(not set),Massachusetts,Acton,1,1,0,1,0,1,1,0
04/19/2019,/office-of-admissions/new-england-regional-tuition-program?fbclid=IwAR0oAD-gYLmyGhcIHIJR4j81r7pKQF7ariuXJUNVQQEgi-PmMx0T1uoTSzY,FB,DISP,FA20_BR_FB_DISP_TL_UG_S_5,FY2019_SpringTravel,Rhode Island,Cranston,1,1,0,1,1,1,1,0
04/20/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_2,FY2019_SpringTravel,Massachusetts,Boston,1,1,0,1,1,1,1,0
04/20/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_3,FY2019_SpringTravel,Rhode Island,Providence,1,1,0,1,0,1,1,0
04/20/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_4,FY2019_SpringTravel,Massachusetts,Arlington,1,1,0,1,1,1,1,0
04/20/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_4,FY2019_SpringTravel,Massachusetts,Boston,2,2,0,2,2,2,2,0
04/20/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_4,FY2019_SpringTravel,Massachusetts,Hopkinton,1,0,0,1,1,2,1,0
04/20/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_4,FY2019_SpringTravel,South Carolina,Dillon,1,1,0,1,1,1,1,0
04/20/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_4,FY2019_SpringTravel,Virginia,Reston,1,1,0,1,1,1,1,0
04/20/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_5,FY2019_SpringTravel,Kansas,Coffeyville,1,1,0,1,1,1,1,0
04/20/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_5,FY2019_SpringTravel,Massachusetts,Barnstable,1,1,0,1,1,1,1,0
04/20/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_5,FY2019_SpringTravel,Massachusetts,Boston,2,2,0,2,0,2,2,0
04/20/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_5,FY2019_SpringTravel,Massachusetts,Bridgewater,1,1,0,1,1,1,1,0
04/20/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_5,FY2019_SpringTravel,Massachusetts,Malden,1,1,0,1,1,1,1,0
04/20/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_5,FY2019_SpringTravel,New Hampshire,Exeter,1,1,0,1,0,1,1,0
04/20/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_6,FY2019_SpringTravel,Connecticut,Madison,2,2,0,2,2,2,2,0
04/20/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_6,FY2019_SpringTravel,District of Columbia,Washington,1,0,0,1,1,2,1,0
04/20/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_6,FY2019_SpringTravel,New Hampshire,Dover,1,1,0,1,1,1,1,0
04/20/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_7,FY2019_SpringTravel,South Carolina,Dillon,1,1,0,1,1,1,1,0
04/20/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_8,FY2019_SpringTravel,Massachusetts,Boston,1,1,0,1,1,1,1,0
04/20/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_8,FY2019_SpringTravel,Massachusetts,Lawrence,2,2,0,2,1,2,2,0
04/20/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_8,FY2019_SpringTravel,Virginia,Earlysville,1,1,0,1,1,1,1,0
04/20/2019,/office-of-admissions/new-england-regional-tuition-program,FB,DISP,FA20_BR_FB_DISP_TL_UG_S_1,FY2019_SpringTravel,Connecticut,New Haven,1,1,0,1,1,1,1,0
04/20/2019,/office-of-admissions/new-england-regional-tuition-program,FB,DISP,FA20_BR_FB_DISP_TL_UG_S_1,FY2019_SpringTravel,Rhode Island,Providence,1,1,0,1,1,1,1,0
04/20/2019,/office-of-admissions/new-england-regional-tuition-program,FB,DISP,FA20_BR_FB_DISP_TL_UG_S_2,FY2019_SpringTravel,Rhode Island,Providence,1,1,0,1,0,1,1,0
04/20/2019,/office-of-admissions/new-england-regional-tuition-program,FB,DISP,FA20_BR_FB_DISP_TL_UG_S_2,FY2019_SpringTravel,Vermont,Colchester,1,1,0,1,0,1,1,0
04/20/2019,/office-of-admissions/new-england-regional-tuition-program,FB,DISP,FA20_BR_IG_DISP_TL_UG_S_5,FY2019_SpringTravel,New Hampshire,Windham,1,1,0,1,1,1,1,0
04/20/2019,/office-of-admissions/new-england-regional-tuition-program,FB,VID,FA20_BR_FB_VID_TL_UG_D_1,FY2019_SpringTravel,Connecticut,New Haven,1,1,0,1,1,1,1,0
04/20/2019,/office-of-admissions/new-england-regional-tuition-program,FB,VID,FA20_BR_FB_VID_TL_UG_D_1,FY2019_SpringTravel,New Hampshire,Claremont,1,1,0,1,1,1,1,0
04/20/2019,/office-of-admissions/new-england-regional-tuition-program,FB,VID,FA20_BR_FB_VID_TL_UG_D_1,FY2019_SpringTravel,Rhode Island,Providence,2,2,0,2,2,2,2,0
04/20/2019,/office-of-admissions/new-england-regional-tuition-program,FB,VID,FA20_BR_FB_VID_TL_UG_D_2,FY2019_SpringTravel,Massachusetts,Foxborough,1,1,0,1,1,1,1,0
04/20/2019,/office-of-admissions/new-england-regional-tuition-program,FB,VID,FA20_BR_FB_VID_TL_UG_D_2,FY2019_SpringTravel,Massachusetts,Holliston,1,1,0,1,1,1,1,0
04/20/2019,/office-of-admissions/new-england-regional-tuition-program,FB,VID,FA20_BR_FB_VID_TL_UG_D_2,FY2019_SpringTravel,Massachusetts,Tewksbury,1,1,0,1,1,1,1,0
04/20/2019,/office-of-admissions/new-england-regional-tuition-program,FB,VID,FA20_BR_FB_VID_TL_UG_D_2,FY2019_SpringTravel,New Hampshire,Littleton,2,0,8,1,1,4,1,8
04/20/2019,/office-of-admissions/new-england-regional-tuition-program,FB,VID,FA20_BR_FB_VID_TL_UG_D_2,FY2019_SpringTravel,New Hampshire,Nashua,1,1,0,1,0,1,1,0
